 ,problem,size,size_cat,solver,budget,dist_type,name_type,rep,fx,norm_fx,pheno
5876,NeuralNetwork,2,small,hill_climber,3000,coarse,str,16,0.2384404911604691,0.6045602087596839,"[[[0.0015917819956769996, 0.009834589452995202, 0.009072388489315575]], [[0.0020260743298583517, 0.007516179455596128], [0.005991505315687373, 0.001733560029057446]]]"
5877,NeuralNetwork,2,small,hill_climber,3000,coarse,str,17,0.23902580531015838,0.6035894990281417,"[[[0.01209938409576572, 0.0054177645452309076, 0.0035840876128853116]], [[0.0028232582498272096, 0.0035744610190980852], [0.01951000427377847, 0.004000303808942451]]]"
5878,NeuralNetwork,2,small,hill_climber,3000,coarse,str,18,0.23983029650247428,0.602255296822821,"[[[0.002905573761468494, 0.005809868437487542, 0.0072307126357916696]], [[0.007257477769622156, 0.005474113214088638], [0.006218567814558096, 0.014100949806428065]]]"
5879,NeuralNetwork,2,small,hill_climber,3000,coarse,str,19,0.23794697445647808,0.605378677726301,"[[[0.007150800446405037, 0.0040766553764028934, 0.03597411843985798]], [[0.005740187325434798, 0.002867224978809313], [0.003746968973573961, 0.0009135440961749453]]]"
5880,NeuralNetwork,2,small,hill_climber,3000,fine,lin,0,0.2370394032869311,0.6068838321238395,"[[[0.2246840032112507, 0.06916528298063365, 0], [0, 0.0063174408559477264, 0.00596345713086989], [0.19212266759285854, 0.2260418849590329, 0.14968399044627168]], [[0, 0, 0, 0], [0, 0, 0, 0]]]"
5881,NeuralNetwork,2,small,hill_climber,3000,fine,lin,1,0.2370394032869311,0.6068838321238395,"[[[0.06142728299431348, 0.03346667081934692, 0.3227033406001993]], [[0, 0], [0, 0]]]"
5882,NeuralNetwork,2,small,hill_climber,3000,fine,lin,2,0.2370394032869311,0.6068838321238395,"[[[0.6035418640248518, 0.16601932161956554, 0.3490147303936745], [0.42119590112822375, 0.6749263666937177, 0]], [[0, 0, 0], [0, 0, 0]]]"
5883,NeuralNetwork,2,small,hill_climber,3000,fine,lin,3,0.2370394032869311,0.6068838321238395,"[[[0, 0, 0.23285091928013238]], [[0, 0], [0, 0]]]"
5884,NeuralNetwork,2,small,hill_climber,3000,fine,lin,4,0.2370394032869311,0.6068838321238395,"[[[0, 0, 0], [0.7423922319445333, 0.9011769770486616, 0.19738164812769662]], [[0, 0, 0], [0, 0, 0]]]"
5885,NeuralNetwork,2,small,hill_climber,3000,fine,lin,5,0.2370394032869311,0.6068838321238395,"[[[0, 0.1276039018576503, 0], [0.4801739557099914, 0.8035567257661507, 0.007202923194314556], [0.3244298631967044, 0, 0.038463456881809244]], [[0, 0, 0, 0], [0, 0, 0, 0]]]"
5886,NeuralNetwork,2,small,hill_climber,3000,fine,lin,6,0.2370394032869311,0.6068838321238395,"[[[0.26649061425935816, 0.5877438701021513, 0], [0.015110775610748688, 0.8779010328474217, 0]], [[0, 0, 0], [0, 0, 0]]]"
5887,NeuralNetwork,2,small,hill_climber,3000,fine,lin,7,0.2370394032869311,0.6068838321238395,"[[[0.2059073377990502, 0.6495385610774124, 0.2453465349280906]], [[0, 0], [0, 0]]]"
5888,NeuralNetwork,2,small,hill_climber,3000,fine,lin,8,0.2370394032869311,0.6068838321238395,"[[[0, 0.29998626195788897, 0.12697374323667387], [0.08192102106161035, 0.8035768866714577, 0.17839923556459988]], [[0, 0, 0], [0, 0, 0]]]"
5889,NeuralNetwork,2,small,hill_climber,3000,fine,lin,9,0.2370394032869311,0.6068838321238395,"[[[0, 0.31958646164538695, 0.3534152262473425]], [[0, 0], [0, 0]]]"
5890,NeuralNetwork,2,small,hill_climber,3000,fine,lin,10,0.2370394032869311,0.6068838321238395,"[[[0, 0, 0]], [[0, 0], [0, 0]]]"
5891,NeuralNetwork,2,small,hill_climber,3000,fine,lin,11,0.2370394032869311,0.6068838321238395,"[[[0.6062308168266327, 0, 0.7561542514396941], [0.5731935142004125, 0.7650376568270292, 0.7486180913225206]], [[0, 0, 0], [0, 0, 0]]]"
5892,NeuralNetwork,2,small,hill_climber,3000,fine,lin,12,0.2370394032869311,0.6068838321238395,"[[[0, 0.002916679653769873, 0]], [[0, 0], [0, 0]]]"
5893,NeuralNetwork,2,small,hill_climber,3000,fine,lin,13,0.2370394032869311,0.6068838321238395,"[[[0.24041566509016912, 0, 0.5015906499461962]], [[0, 0], [0, 0]]]"
5894,NeuralNetwork,2,small,hill_climber,3000,fine,lin,14,0.2370394032869311,0.6068838321238395,"[[[0, 0.5702109243925918, 0.17444346291829405]], [[0, 0], [0, 0]]]"
5895,NeuralNetwork,2,small,hill_climber,3000,fine,lin,15,0.2370394032869311,0.6068838321238395,"[[[0.9362880526136048, 0, 0]], [[0, 0], [0, 0]]]"
5896,NeuralNetwork,2,small,hill_climber,3000,fine,lin,16,0.2370394032869311,0.6068838321238395,"[[[0.030724233134219014, 0, 0]], [[0, 0], [0, 0]]]"
5897,NeuralNetwork,2,small,hill_climber,3000,fine,lin,17,0.2370394032869311,0.6068838321238395,"[[[0.5976534592667377, 0.21556364519088986, 0.2968385733916518], [0, 0, 0.12205060047359303], [0.12731186315976561, 0.03803586250372307, 0.2772132505507186]], [[0, 0, 0, 0], [0, 0, 0, 0]]]"
5898,NeuralNetwork,2,small,hill_climber,3000,fine,lin,18,0.2370394032869311,0.6068838321238395,"[[[0.07845468857238247, 0.3451760103794777, 0.10828995356170988]], [[0, 0], [0, 0]]]"
5899,NeuralNetwork,2,small,hill_climber,3000,fine,lin,19,0.2370394032869311,0.6068838321238395,"[[[0, 0.5744317613356063, 0.12104600137128259]], [[0, 0], [0, 0]]]"
5900,NeuralNetwork,2,small,hill_climber,3000,fine,str,0,0.2370394032869311,0.6068838321238395,"[[[0.061807962546116105, 0, 0]], [[0, 0], [0, 0]]]"
5901,NeuralNetwork,2,small,hill_climber,3000,fine,str,1,0.2370394032869311,0.6068838321238395,"[[[0.36819662420019145, 0, 0]], [[0, 0], [0, 0]]]"
5902,NeuralNetwork,2,small,hill_climber,3000,fine,str,2,0.2370394032869311,0.6068838321238395,"[[[0, 0, 0.6586736638249758], [0.015484201321559674, 0.2728810897531796, 0.5320614017839431]], [[0, 0, 0], [0, 0, 0]]]"
5903,NeuralNetwork,2,small,hill_climber,3000,fine,str,3,0.2370394032869311,0.6068838321238395,"[[[0, 0, 0], [0, 0, 0]], [[0, 0, 0], [0, 0, 0]]]"
5904,NeuralNetwork,2,small,hill_climber,3000,fine,str,4,0.2370394032869311,0.6068838321238395,"[[[0.02471557582082276, 0, 0.1849501261966036], [0, 0.30556304799775946, 0]], [[0, 0, 0], [0, 0, 0]]]"
5905,NeuralNetwork,2,small,hill_climber,3000,fine,str,5,0.2370394032869311,0.6068838321238395,"[[[0, 0.0777272414820918, 0.13594384197668047]], [[0, 0], [0, 0]]]"
5906,NeuralNetwork,2,small,hill_climber,3000,fine,str,6,0.2370394032869311,0.6068838321238395,"[[[0.11676041678647037, 0.16878268569413732, 0.10113268420500679], [0, 0, 0]], [[0, 0, 0], [0, 0, 0]]]"
5907,NeuralNetwork,2,small,hill_climber,3000,fine,str,7,0.2370394032869311,0.6068838321238395,"[[[0.4990325781735943, 0, 0.0654778002355033], [0.2986061526005311, 0, 0.07275647702971799]], [[0, 0, 0], [0, 0, 0]]]"
5908,NeuralNetwork,2,small,hill_climber,3000,fine,str,8,0.2370394032869311,0.6068838321238395,"[[[0.6461066847641566, 0.5051148953002794, 0.25006207055205865]], [[0, 0], [0, 0]]]"
5909,NeuralNetwork,2,small,hill_climber,3000,fine,str,9,0.2370394032869311,0.6068838321238395,"[[[0, 0.20019894388863949, 0]], [[0, 0], [0, 0]]]"
5910,NeuralNetwork,2,small,hill_climber,3000,fine,str,10,0.2370394032869311,0.6068838321238395,"[[[0, 0.061495437751641555, 0.08875651263996953]], [[0, 0], [0, 0]]]"
5911,NeuralNetwork,2,small,hill_climber,3000,fine,str,11,0.2370394032869311,0.6068838321238395,"[[[0, 0, 0.35358130326551185], [0, 0, 0]], [[0, 0, 0], [0, 0, 0]]]"
5912,NeuralNetwork,2,small,hill_climber,3000,fine,str,12,0.2370394032869311,0.6068838321238395,"[[[0, 0.02201121472887066, 0.36744451532146466]], [[0, 0], [0, 0]]]"
5913,NeuralNetwork,2,small,hill_climber,3000,fine,str,13,0.2370394032869311,0.6068838321238395,"[[[0, 0, 0]], [[0, 0], [0, 0]]]"
5914,NeuralNetwork,2,small,hill_climber,3000,fine,str,14,0.2370394032869311,0.6068838321238395,"[[[0, 0, 0]], [[0, 0], [0, 0]]]"
5915,NeuralNetwork,2,small,hill_climber,3000,fine,str,15,0.2370394032869311,0.6068838321238395,"[[[0, 0.0067831694584810686, 0]], [[0, 0], [0, 0]]]"
5916,NeuralNetwork,2,small,hill_climber,3000,fine,str,16,0.2370394032869311,0.6068838321238395,"[[[0.07802740797084011, 0, 0]], [[0, 0], [0, 0]]]"
5917,NeuralNetwork,2,small,hill_climber,3000,fine,str,17,0.2370394032869311,0.6068838321238395,"[[[0.3709692937342744, 0.1492356195793197, 0.21388999792633395], [0.25510994076995247, 0.40345282509744024, 0.388537803208044]], [[0, 0, 0], [0, 0, 0]]]"
5918,NeuralNetwork,2,small,hill_climber,3000,fine,str,18,0.2370394032869311,0.6068838321238395,"[[[0, 0.269633663961518, 0.32615749223358176]], [[0, 0], [0, 0]]]"
5919,NeuralNetwork,2,small,hill_climber,3000,fine,str,19,0.2370394032869311,0.6068838321238395,"[[[0.9617732056491691, 0.2522358204508619, 0.34326530936917266]], [[0, 0], [0, 0]]]"
5920,NeuralNetwork,2,small,genetic_algorithm,3000,coarse,lin,0,0.24151325328755552,0.5994642101390113,"[[[0.1677149804638477, 0.38237266598749864, 0.03984436574345063]], [[0.03392771835647124, 0.009957079976203986], [0.0012002471302746676, 0.013031826205430974]]]"
5921,NeuralNetwork,2,small,genetic_algorithm,3000,coarse,lin,1,0.2474697678009977,0.5895856746425788,"[[[0.5480553005436051, 0.23396798405159347, 0.18199150264410335], [0.025892573480936876, 0.19770605310273603, 0.021448395047038438]], [[0.012917085836234299, 0.028411483802045723, 0.006545421154990461], [0.054741072991974726, 0.03645560103698475, 0.015942118913470305]]]"
5922,NeuralNetwork,2,small,genetic_algorithm,3000,coarse,lin,2,0.2467927125032662,0.5907085317726328,"[[[0.5159668111957946, 0.7454289399258458, 0.02267526910198625]], [[0.059825619153255905, 0.015005659964136275], [0.011325521341967182, 0.03401875383721775]]]"
5923,NeuralNetwork,2,small,genetic_algorithm,3000,coarse,lin,3,0.24304804807605512,0.5969188415742714,"[[[0.15753703902437477, 0.31683673599551243, 0.14161015446309422]], [[0.02462362659213302, 0.015551681277141793], [0.016718532595973, 0.01746802646888468]]]"
5924,NeuralNetwork,2,small,genetic_algorithm,3000,coarse,lin,4,0.24537354793127947,0.5930621342977358,"[[[0.9555730857856671, 0.5154708308738454, 0.16407446491291944]], [[0.031772592976209824, 0.020824307131557585], [0.006610225760253163, 0.0326390614730947]]]"
5925,NeuralNetwork,2,small,genetic_algorithm,3000,coarse,lin,5,0.24285061422865867,0.5972462742138296,"[[[0.22567232442963536, 0.22634362831730725, 0.11038308235891503]], [[0.008641947796055316, 0.008878274995900437], [0.025926343641900496, 0.026231268128940277]]]"
5926,NeuralNetwork,2,small,genetic_algorithm,3000,coarse,lin,6,0.24862996310499455,0.5876615577001182,"[[[0.5394826485415309, 0.2849015024467484, 0.3019723780056084], [0.8384910098979166, 0.5679771034066616, 0.14693331577709767]], [[0.0338470881451477, 0.018101556174012545, 0.0007884416130563565], [0.06223782541086209, 0.0008893158048431937, 0.034119141623618066]]]"
5927,NeuralNetwork,2,small,genetic_algorithm,3000,coarse,lin,7,0.24168943013582486,0.5991720310055011,"[[[0.8072881521353874, 0.3712188110562674, 0.5186670175586907]], [[0.004056418453363242, 0.009560894008060039], [0.02468481029514702, 0.01420903665919393]]]"
5928,NeuralNetwork,2,small,genetic_algorithm,3000,coarse,lin,8,0.24689154195007346,0.5905446288397724,"[[[0.486159624745119, 0.07554696930415705, 0.010010451773412199]], [[0.0015081810858454947, 0.016155357346344212], [0.06257524133484493, 0.0399262143413065]]]"
5929,NeuralNetwork,2,small,genetic_algorithm,3000,coarse,lin,9,0.2424642555528851,0.5978870277760632,"[[[0.5034126024916236, 0.29912100365950123, 0.07396715051804514]], [[0.024492685040036988, 0.027822807677931216], [0.0015799599411236986, 0.00801396512468422]]]"
5930,NeuralNetwork,2,small,genetic_algorithm,3000,coarse,lin,10,0.24344686157212042,0.5962574324115058,"[[[0.5974558190981674, 0.8675563720119387, 0.03089446308171495], [0.761843371577203, 0.7634140209202641, 0.2992881046351711]], [[0.02997696643257486, 0.0010397493115112955, 0.010872442744555566], [0.022412160726706265, 0.010992907223575599, 0.009934464412252653]]]"
5931,NeuralNetwork,2,small,genetic_algorithm,3000,coarse,lin,11,0.25083396048152495,0.5840063552710859,"[[[0.01648333117528722, 0.04063001357115603, 0.07439991984493921]], [[0.006881201837966144, 0.059472674583295526], [0.06564636671483137, 0.029271727507207523]]]"
5932,NeuralNetwork,2,small,genetic_algorithm,3000,coarse,lin,12,0.24166637838516217,0.5992102610033737,"[[[0.8186471498487364, 0.17455077451525947, 0.6300039046341358]], [[0.028370626985991132, 0.017849031097990742], [0.004352663008509672, 0.0023209984505992987]]]"
5933,NeuralNetwork,2,small,genetic_algorithm,3000,coarse,lin,13,0.24102826202981925,0.600268540145124,"[[[0.40069634528379083, 0.4642930748388855, 0.19168955041882474]], [[0.005205697684541932, 0.019282076008181437], [0.01659993138703597, 0.005253759172496708]]]"
5934,NeuralNetwork,2,small,genetic_algorithm,3000,coarse,lin,14,0.2451978653083538,0.5933534937870414,"[[[0.15518946997382066, 0.1174213266963805, 0.2869222998641052]], [[0.0034885493669122303, 0.051663523499337005], [0.013414673411329292, 0.014105519569819203]]]"
5935,NeuralNetwork,2,small,genetic_algorithm,3000,coarse,lin,15,0.2451062388081108,0.593505451048796,"[[[0.3270509385772281, 0.4846075086126629, 0.20275411904547225]], [[0.004711730533630276, 0.04202919923662363], [0.04753192796483541, 0.0018509157543897814]]]"
5936,NeuralNetwork,2,small,genetic_algorithm,3000,coarse,lin,16,0.24185523724100003,0.5988970494923467,"[[[0.3004872374920037, 0.0622919193534095, 0.7379611952373342]], [[0.017289428021309616, 0.020450463958607612], [0.017183448460147743, 0.0007465494083658264]]]"
5937,NeuralNetwork,2,small,genetic_algorithm,3000,coarse,lin,17,0.24350557064556333,0.5961600668020273,"[[[0.053950374363156084, 0.9800053313283557, 0.44276977297641595]], [[0.0031681542960044773, 0.00850721181920866], [0.005647626005210071, 0.04567988522534261]]]"
5938,NeuralNetwork,2,small,genetic_algorithm,3000,coarse,lin,18,0.24109821521387298,0.6001525268272342,"[[[0.9247806505433579, 0.15081684637764015, 0.6943692319375574]], [[0.014492363813224718, 0.0013486669125102324], [0.027165442670742057, 0.006815064412160288]]]"
5939,NeuralNetwork,2,small,genetic_algorithm,3000,coarse,lin,19,0.23846770612916623,0.604515074305012,"[[[0.7807577046589774, 0.32576715387558264, 0.47337553940521415]], [[0.0027215797565763866, 0.0011641514708247147], [0.014545019785606739, 0.0007138783121348746]]]"
5940,NeuralNetwork,2,small,genetic_algorithm,3000,coarse,str,0,0.2441965803975997,0.5950140670149928,"[[[0.5337172290553085, 0.7140455356035392, 0.02392664953771062]], [[0.047920183778932035, 0.00414954296098935], [0.03681558885086311, 0.013533805771173246]]]"
5941,NeuralNetwork,2,small,genetic_algorithm,3000,coarse,str,1,0.24428627176778633,0.5948653190547364,"[[[0.1327371142024082, 0.19047803126945662, 0.5545177451960174]], [[0.045315727534551486, 0.019159681689944974], [0.027852113653346056, 0.0004891457797909782]]]"
5942,NeuralNetwork,2,small,genetic_algorithm,3000,coarse,str,2,0.2440528724227295,0.5952523983961507,"[[[0.1796195063136442, 0.3065991383814408, 0.7102841332750538]], [[0.03480934890366427, 0.004363707783847093], [0.04536290885162253, 0.005391977863011932]]]"
5943,NeuralNetwork,2,small,genetic_algorithm,3000,coarse,str,3,0.24256867373974017,0.5977138562404288,"[[[0.5094906441126063, 0.09819525689983788, 0.011726109756448722]], [[0.023609663675805637, 0.018513677128023542], [0.01048463969604263, 0.014978248790617044]]]"
5944,NeuralNetwork,2,small,genetic_algorithm,3000,coarse,str,4,0.2435214016138668,0.5961338120548969,"[[[0.3637379481180013, 0.6499195056444911, 0.047181451812911]], [[0.036705445020766336, 0.01511365895242256], [0.009809473246266576, 0.018907778519517304]]]"
5945,NeuralNetwork,2,small,genetic_algorithm,3000,coarse,str,5,0.24284792299902355,0.5972507374628353,"[[[0.3624419589565283, 0.33814204863777697, 0.10332302714553954]], [[0.03344531593956035, 0.016140934877011293], [0.009837132957014494, 0.013710461038342947]]]"
5946,NeuralNetwork,2,small,genetic_algorithm,3000,coarse,str,6,0.24659322949283177,0.5910393628308069,"[[[0.15342478805096793, 0.17778522083124848, 0.3737455638052376]], [[0.004416028115830528, 0.04027275104140671], [0.04457972622034723, 0.018423856975119834]]]"
5947,NeuralNetwork,2,small,genetic_algorithm,3000,coarse,str,7,0.24429157007769273,0.5948565321135876,"[[[0.4263064090998523, 0.2783096894619086, 0.5863481644646367]], [[0.041468340360037104, 0.021342396055159196], [0.019887507329776732, 0.004344609146423095]]]"
5948,NeuralNetwork,2,small,genetic_algorithm,3000,coarse,str,8,0.23994211718551944,0.6020698486745449,"[[[0.15962463707093888, 0.34507485315159203, 0.42324891550373867]], [[0.004932516421798927, 0.004504569013494164], [0.005952042914489031, 0.015993203077970808]]]"
5949,NeuralNetwork,2,small,genetic_algorithm,3000,coarse,str,9,0.2436675677289842,0.5958914039900287,"[[[0.4059478062314166, 0.4055150243318896, 0.09819660284503318]], [[0.02607668670226093, 0.00961197704316108], [0.034289168269086234, 0.01781609403496376]]]"
5950,NeuralNetwork,2,small,genetic_algorithm,3000,coarse,str,10,0.24247909845497312,0.5978624116797177,"[[[0.8347500251887844, 0.6475126452136755, 0.05742192296952209]], [[0.004463970691002905, 0.0027590398087269374], [0.05098615584207544, 0.014340448157025953]]]"
5951,NeuralNetwork,2,small,genetic_algorithm,3000,coarse,str,11,0.2401481169875601,0.6017282098936565,"[[[0.21764017010573122, 0.12670083396312914, 0.31438742277089726]], [[0.04083976865713845, 0.003931897053794264], [0.0003108882067373031, 0.0006230521849475146]]]"
5952,NeuralNetwork,2,small,genetic_algorithm,3000,coarse,str,12,0.24454233108228812,0.5944406594619848,"[[[0.6223499759944856, 0.3193829632376882, 0.06377315645745452]], [[0.046784382836811966, 0.023138771434739636], [0.005345870875226533, 0.016795094744981087]]]"
5953,NeuralNetwork,2,small,genetic_algorithm,3000,coarse,str,13,0.23884515341688242,0.6038890997654852,"[[[0.146495351013744, 0.25874713638757185, 0.8293944699696919]], [[0.0013586853457843162, 0.012201677498512198], [0.000888272547231006, 0.0032700554039339913]]]"
5954,NeuralNetwork,2,small,genetic_algorithm,3000,coarse,str,14,0.24449281255251032,0.5945227830852945,"[[[0.022213362602538034, 0.15999466283522756, 0.16539242854553604]], [[0.005858017014095718, 0.007183857125851345], [0.10107131147044301, 0.0026777542277028887]]]"
5955,NeuralNetwork,2,small,genetic_algorithm,3000,coarse,str,15,0.23957125757938896,0.6026848979244184,"[[[0.9024695372817124, 0.2129406955677301, 0.04112736490495672]], [[0.014759993834828844, 0.0030771847872506086], [0.020288938754899566, 0.0007758136900638535]]]"
5956,NeuralNetwork,2,small,genetic_algorithm,3000,coarse,str,16,0.2433879227793816,0.5963551789971765,"[[[0.8829316624815429, 0.3244353878650824, 0.06367628350409948]], [[0.01945354404872557, 0.01993810158939302], [0.01781407774391608, 0.017616606788302458]]]"
5957,NeuralNetwork,2,small,genetic_algorithm,3000,coarse,str,17,0.24146266967626423,0.5995481001385322,"[[[0.7020769045771609, 0.8886488020999107, 0.41754225936769873]], [[0.013768898048528988, 0.011586223018875685], [0.029523059576953448, 8.409109043439056e-05]]]"
5958,NeuralNetwork,2,small,genetic_algorithm,3000,coarse,str,18,0.2437460054096814,0.595761319624201,"[[[0.8132997994674548, 0.050730208208772054, 0.11113592297081476]], [[0.002347296528029119, 0.005193810370317631], [0.017043574697146013, 0.04561141751468223]]]"
5959,NeuralNetwork,2,small,genetic_algorithm,3000,coarse,str,19,0.24322087964614045,0.596632210391532,"[[[0.2583947447206686, 0.34337389854951916, 0.001040869882769857]], [[0.01058895432567708, 0.0067742463718525325], [0.011382354965680519, 0.039031553922658]]]"
5960,NeuralNetwork,2,small,genetic_algorithm,3000,fine,lin,0,0.2370394032869311,0.6068838321238395,"[[[0.37656006552879756, 0.2204504268727341, 0]], [[0, 0], [0, 0]]]"
5961,NeuralNetwork,2,small,genetic_algorithm,3000,fine,lin,1,0.2370394032869311,0.6068838321238395,"[[[0.3900856509983219, 0.8554995784350751, 0.6456466973359946]], [[0, 0], [0, 0]]]"
5962,NeuralNetwork,2,small,genetic_algorithm,3000,fine,lin,2,0.2370394032869311,0.6068838321238395,"[[[0.0559269263787357, 0.012617190660151656, 0.3128770006380204]], [[0, 0], [0, 0]]]"
5963,NeuralNetwork,2,small,genetic_algorithm,3000,fine,lin,3,0.2370394032869311,0.6068838321238395,"[[[0.5814686653015172, 0.6141428732578693, 0.463701701216785], [0.006470413614549114, 0.23697799500229544, 0.48783269275199936]], [[0, 0, 0], [0, 0, 0]]]"
5964,NeuralNetwork,2,small,genetic_algorithm,3000,fine,lin,4,0.2370394032869311,0.6068838321238395,"[[[0.1904204499213502, 0.14240491336218583, 0]], [[0, 0], [0, 0]]]"
5965,NeuralNetwork,2,small,genetic_algorithm,3000,fine,lin,5,0.2370394032869311,0.6068838321238395,"[[[0.07546856882653857, 1, 0.7708828074227965]], [[0, 0], [0, 0]]]"
5966,NeuralNetwork,2,small,genetic_algorithm,3000,fine,lin,6,0.2370394032869311,0.6068838321238395,"[[[0.2402862926794756, 0.15634612277653728, 0.07185856194409551], [0.5772832812520992, 0.17328686819236946, 0.3909005824294201]], [[0, 0, 0], [0, 0, 0]]]"
5967,NeuralNetwork,2,small,genetic_algorithm,3000,fine,lin,7,0.2370394032869311,0.6068838321238395,"[[[0, 0.02043514186284369, 0.6567815277656844]], [[0, 0], [0, 0]]]"
5968,NeuralNetwork,2,small,genetic_algorithm,3000,fine,lin,8,0.2370394032869311,0.6068838321238395,"[[[0.1396052418791322, 0.4118056981993754, 0.010790992868478098], [0.09827563866505748, 0.35153977714202633, 0.2808822469520894]], [[0, 0, 0], [0, 0, 0]]]"
5969,NeuralNetwork,2,small,genetic_algorithm,3000,fine,lin,9,0.2370394032869311,0.6068838321238395,"[[[0.04390847929299913, 0.9054872925353676, 0.113549037164477]], [[0, 0], [0, 0]]]"
5970,NeuralNetwork,2,small,genetic_algorithm,3000,fine,lin,10,0.2370394032869311,0.6068838321238395,"[[[0.6879151821392777, 0.22578073183287015, 0.10813006816239412]], [[0, 0], [0, 0]]]"
5971,NeuralNetwork,2,small,genetic_algorithm,3000,fine,lin,11,0.2370394032869311,0.6068838321238395,"[[[0.548795851147142, 0.06585957813337093, 0.11803565586993825]], [[0, 0], [0, 0]]]"
5972,NeuralNetwork,2,small,genetic_algorithm,3000,fine,lin,12,0.2370394032869311,0.6068838321238395,"[[[0.21585928539798532, 0.02425159166942842, 0.3439705649782444], [0.39679649585773, 0.3243731279803934, 0.031040847852986025], [0.46469986900843463, 0.999195495810693, 0.515650767791415]], [[0, 0, 0, 0], [0, 0, 0, 0]]]"
5973,NeuralNetwork,2,small,genetic_algorithm,3000,fine,lin,13,0.2370394032869311,0.6068838321238395,"[[[0.03191561870207635, 1, 0.19177717688163998]], [[0, 0], [0, 0]]]"
5974,NeuralNetwork,2,small,genetic_algorithm,3000,fine,lin,14,0.2370394032869311,0.6068838321238395,"[[[0.09998565381420729, 0.485999331592799, 0.3841346001148429]], [[0, 0], [0, 0]]]"
5975,NeuralNetwork,2,small,genetic_algorithm,3000,fine,lin,15,0.2370394032869311,0.6068838321238395,"[[[0.18118401028565273, 0.38812970673340025, 0.731644557045784]], [[0, 0], [0, 0]]]"
5976,NeuralNetwork,2,small,genetic_algorithm,3000,fine,lin,16,0.2370394032869311,0.6068838321238395,"[[[0.6049236466469404, 0.28039002477074926, 0.8364749055624175]], [[0, 0], [0, 0]]]"
5977,NeuralNetwork,2,small,genetic_algorithm,3000,fine,lin,17,0.2370394032869311,0.6068838321238395,"[[[0.22875435676385936, 0, 0.07742663587346023]], [[0, 0], [0, 0]]]"
5978,NeuralNetwork,2,small,genetic_algorithm,3000,fine,lin,18,0.2370394032869311,0.6068838321238395,"[[[0.5628276399372381, 0.8960666219619334, 0.4761905023671273], [0.26776157679441304, 0.008722174559041812, 0]], [[0, 0, 0], [0, 0, 0]]]"
5979,NeuralNetwork,2,small,genetic_algorithm,3000,fine,lin,19,0.2370394032869311,0.6068838321238395,"[[[0.14544582164106024, 1, 0.15446234841436612]], [[0, 0], [0, 0]]]"
5980,NeuralNetwork,2,small,genetic_algorithm,3000,fine,str,0,0.2370394032869311,0.6068838321238395,"[[[0.2617178942945217, 0.48055338915239465, 1]], [[0, 0], [0, 0]]]"
5981,NeuralNetwork,2,small,genetic_algorithm,3000,fine,str,1,0.2370394032869311,0.6068838321238395,"[[[1, 0, 0]], [[0, 0], [0, 0]]]"
5982,NeuralNetwork,2,small,genetic_algorithm,3000,fine,str,2,0.2370394032869311,0.6068838321238395,"[[[0.4444036227049693, 1, 0]], [[0, 0], [0, 0]]]"
5983,NeuralNetwork,2,small,genetic_algorithm,3000,fine,str,3,0.2370394032869311,0.6068838321238395,"[[[0.5345374387631683, 0.3647254564857393, 0.16022680140787687]], [[0, 0], [0, 0]]]"
5984,NeuralNetwork,2,small,genetic_algorithm,3000,fine,str,4,0.2370394032869311,0.6068838321238395,"[[[0.22693059191932252, 0.07978440822697441, 0.6653374753691587], [0.35168449983338845, 0.24299984583366546, 0.5749274294790272]], [[0, 0, 0], [0, 0, 0]]]"
5985,NeuralNetwork,2,small,genetic_algorithm,3000,fine,str,5,0.2370394032869311,0.6068838321238395,"[[[0.1838944238043184, 0.33386656900234585, 0.5532436157820704]], [[0, 0], [0, 0]]]"
5986,NeuralNetwork,2,small,genetic_algorithm,3000,fine,str,6,0.2370394032869311,0.6068838321238395,"[[[0.5463177322626795, 0.20736873072075157, 0.3947207746051286]], [[0, 0], [0, 0]]]"
5987,NeuralNetwork,2,small,genetic_algorithm,3000,fine,str,7,0.2370394032869311,0.6068838321238395,"[[[0.1473631106581622, 0.11488123419956509, 0.04601733453494614]], [[0, 0], [0, 0]]]"
5988,NeuralNetwork,2,small,genetic_algorithm,3000,fine,str,8,0.2370394032869311,0.6068838321238395,"[[[0.10057917696847211, 0.1105034536882031, 0.29880271106361933]], [[0, 0], [0, 0]]]"
5989,NeuralNetwork,2,small,genetic_algorithm,3000,fine,str,9,0.2370394032869311,0.6068838321238395,"[[[0, 0.89998381423647, 0.7279904559998261], [0.6222496562820334, 0.766297112163728, 0.17724164395669723]], [[0, 0, 0], [0, 0, 0]]]"
5990,NeuralNetwork,2,small,genetic_algorithm,3000,fine,str,10,0.2370394032869311,0.6068838321238395,"[[[0.8784830252045516, 0.10227733753719742, 0.10038508310582375], [0.1515623636423092, 0.16709933955379264, 0.24611504901739994]], [[0, 0, 0], [0, 0, 0]]]"
5991,NeuralNetwork,2,small,genetic_algorithm,3000,fine,str,11,0.2370394032869311,0.6068838321238395,"[[[0.384938777592605, 0.5183201751488463, 0.07553971217176636]], [[0, 0], [0, 0]]]"
5992,NeuralNetwork,2,small,genetic_algorithm,3000,fine,str,12,0.2370394032869311,0.6068838321238395,"[[[0.3342621254062686, 0.5010655434776055, 0.5544322801755729]], [[0, 0], [0, 0]]]"
